Match,Competition,Date,Position,Minutes played,Total actions,Total actions successful,Goals,Assists,Shots,Shots On Target,xG,Passes,Passes accurate,Long passes,Long passes accurate,Crosses,Crosses accurate,Dribbles,Dribbles successful,Duels,Duels won,Aerial duels,Aerial duels won,Interceptions,Losses,Losses own half,Recoveries,Recoveries opp. half,Yellow card,Red card
Chiangrai United - BG Pathum United 1:0,Thailand. Thai League,2025-01-18,"LCB, LCB3",101,49,38,0,0,1,0,0.03,25,23,3,3,0,0,0,0,17,14,6,4,4,5,5,9,0,0,0
Buriram United - Chiangrai United 8:0,Thailand. Thai League,2025-01-15,"CB, RCB",96,40,30,0,0,1,0,0.2,26,23,7,4,0,0,0,0,8,6,2,2,4,4,4,5,1,0,0
Chiangrai United - Port FC 1:0,Thailand. Thai League,2025-01-12,"LCB, LCB3",101,37,17,0,0,0,0,0.0,13,9,6,4,0,0,0,0,15,6,8,3,7,8,7,7,0,91,0
Al Fahaheel - Al Qadsia 4:3,Kuwait. Premier League,2023-05-28,LCB,100,50,32,0,0,0,0,0.0,36,28,9,6,0,0,0,0,4,3,2,1,5,8,5,6,0,0,0
Al Arabi - Al Fahaheel 2:1,Kuwait. Premier League,2023-05-24,LCB,96,70,49,0,0,0,0,0.0,47,36,12,5,0,0,1,1,17,11,3,3,6,11,5,7,1,78,0
Al Salmiyah - Al Fahaheel 2:1,Kuwait. Premier League,2023-05-20,LCB,98,61,46,0,0,2,1,0.08,47,40,11,7,0,0,0,0,9,4,0,0,2,6,2,7,2,0,0
Al Kuwait - Al Fahaheel 3:1,Kuwait. Premier League,2023-05-13,LCB,100,78,60,0,0,0,0,0.0,58,50,13,8,0,0,1,1,10,8,1,0,7,8,3,8,0,0,0
Al Fahaheel - Kazma 1:2,Kuwait. Premier League,2023-04-28,LCB,98,47,31,0,0,0,0,0.0,25,20,4,3,0,0,0,0,13,10,4,2,6,8,6,7,0,0,0
Al Qadsia - Al Fahaheel 3:2,Kuwait. Premier League,2023-04-23,LCB,101,61,41,0,0,0,0,0.0,35,29,9,5,0,0,0,0,15,10,9,6,9,10,4,16,2,0,0
Al Fahaheel - Al Salmiyah 2:0,Kuwait. Premier League,2023-04-13,LCB,100,41,20,0,0,0,0,0.0,20,15,6,2,0,0,0,0,9,2,1,1,9,8,4,8,1,0,0
Al Fahaheel - Al Kuwait 0:0,Kuwait. Premier League,2023-04-06,LCB,98,41,28,0,0,0,0,0.0,23,18,8,4,0,0,0,0,13,8,7,2,8,6,5,10,2,0,0
Kazma - Al Fahaheel 2:0,Kuwait. Premier League,2023-04-01,LCB,102,68,45,0,0,1,0,0.02,45,39,12,11,0,0,1,1,18,6,6,2,2,12,4,10,1,0,0
Al Jahra - Al Fahaheel 2:2,Kuwait. Premier League,2023-03-09,LCB,100,54,34,0,0,0,0,0.0,24,22,4,2,0,0,0,0,20,10,6,3,3,5,4,9,2,60,0
Al Fahaheel - Al Arabi 1:3,Kuwait. Premier League,2023-02-25,LCB,102,58,34,0,0,0,0,0.0,26,21,3,0,0,0,0,0,22,13,4,2,3,7,2,9,1,26,0
Al Tadhamon - Al Fahaheel 0:3,Kuwait. Premier League,2023-02-20,LCB,94,75,57,0,0,1,0,0.1,55,50,6,1,0,0,0,0,12,7,5,2,7,8,2,12,0,0,0
Al Fahaheel - Al Kuwait 3:3,Kuwait. Premier League,2023-02-14,LCB,100,53,33,0,0,2,1,0.07,23,19,7,5,0,0,1,0,16,11,9,6,7,8,7,11,0,0,0
Al Salmiyah - Al Fahaheel 2:2,Kuwait. Premier League,2023-02-10,LCB,102,77,44,0,0,2,1,0.47,35,27,4,2,0,0,1,1,26,15,5,2,9,11,7,13,2,91,0
Al Fahaheel - Al Nasar 4:1,Kuwait. Premier League,2023-02-04,LCB,99,81,65,0,0,0,0,0.0,59,55,6,5,0,0,0,0,15,10,7,6,7,5,2,15,5,0,0
Al Fahaheel - Al Qadsia 1:1 (P),Kuwait. Emir Cup,2023-01-28,LCB,132,81,56,0,0,0,0,0.0,42,34,8,4,0,0,1,0,29,19,9,7,7,12,8,18,2,0,0
