Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Sabah - Kapaz 3:2,Azerbaijan. Premyer Liqa,2024-02-17,GK,97,3,1.94,10,7,2,0,3,3,11,11,9,6,3
Kapaz - Sabail 1:4,Azerbaijan. Premyer Liqa,2024-02-12,GK,104,4,3.64,8,4,2,1,2,2,15,14,7,6,1
Kapaz - Araz 3:1,Azerbaijan. Premyer Liqa,2024-02-05,GK,97,1,1.79,6,5,4,5,12,4,14,14,12,4,8
Kapaz - Qarabag 1:2,Azerbaijan. Premyer Liqa,2024-01-27,GK,99,2,2.94,6,4,2,4,7,7,19,19,8,6,2
Kapaz - Turan-T 2:1,Azerbaijan. Premyer Liqa,2024-01-22,GK,101,1,0.45,3,2,0,2,2,0,15,14,5,3,2
Neftchi - Kapaz 2:0,Azerbaijan. Premyer Liqa,2023-12-24,GK,98,2,1.83,5,3,2,0,4,1,9,9,9,6,3
Kapaz - Sabah 3:4,Azerbaijan. Cup,2023-12-18,GK,100,4,3.84,7,3,2,0,3,1,14,14,9,3,6
Kapaz - Sumqayıt 1:1,Azerbaijan. Premyer Liqa,2023-12-14,GK,96,1,1.06,3,2,2,2,4,3,15,15,5,3,2
Qabala - Kapaz 0:3,Azerbaijan. Premyer Liqa,2023-12-09,GK,97,0,0.78,3,3,3,1,2,0,24,24,12,8,4
Kapaz - Sabah 0:2,Azerbaijan. Premyer Liqa,2023-12-03,GK,98,2,2.71,4,2,2,2,7,6,18,18,11,6,5
Sabail - Kapaz 0:0,Azerbaijan. Premyer Liqa,2023-11-25,GK,95,0,0.49,5,5,2,0,3,2,13,12,7,2,5
Araz - Kapaz 0:1,Azerbaijan. Premyer Liqa,2023-11-10,GK,97,0,0.82,5,5,4,2,4,4,9,8,14,2,12
Turan-T - Kapaz 4:0,Azerbaijan. Premyer Liqa,2023-10-28,GK,95,4,0.73,8,4,4,3,6,3,23,22,7,6,1
Nacional - Feirense 0:0,Portugal. Segunda Liga,2023-04-21,GK,95,0,0.69,6,6,0,3,4,2,11,10,20,20,0
Feirense - Porto II 3:0,Portugal. Segunda Liga,2023-04-16,GK,97,0,0.32,5,5,2,1,3,3,13,13,15,10,5
Feirense - Penafiel 2:1,Portugal. Segunda Liga,2023-04-08,GK,97,1,2.12,6,5,4,3,4,3,8,8,14,7,7
Moreirense - Feirense 0:0,Portugal. Segunda Liga,2023-04-01,GK,94,0,0.59,5,5,5,1,4,2,8,8,12,4,8
Feirense - Trofense 1:0,Portugal. Segunda Liga,2023-03-18,GK,96,0,0.08,3,3,1,4,5,3,11,11,13,5,8
UD Oliveirense - Feirense 0:1,Portugal. Segunda Liga,2023-03-11,GK,98,0,1.5,6,6,3,3,5,3,5,5,13,8,5
Feirense - Belenenses 0:1,Portugal. Segunda Liga,2023-03-05,GK,99,1,1.08,4,3,1,0,2,0,11,11,5,5,0
Mafra - Feirense 1:1,Portugal. Segunda Liga,2023-02-26,GK,95,1,0.0,1,0,0,0,4,3,14,13,16,8,8
Feirense - Vilafranquense 1:2,Portugal. Segunda Liga,2023-02-18,GK,96,2,3.43,9,7,4,3,5,3,12,11,3,3,0
Leixões - Feirense 0:1,Portugal. Segunda Liga,2023-02-11,GK,95,0,0.57,8,8,4,2,3,1,6,6,11,5,6
Feirense - Sporting Covilhã 0:2,Portugal. Segunda Liga,2023-02-06,GK,96,2,0.79,4,2,1,0,1,0,14,14,10,8,2
Estrela Amadora - Feirense 4:1,Portugal. Segunda Liga,2023-01-29,GK,98,4,2.32,7,3,1,4,4,1,11,11,14,6,8
Feirense - Santa Clara 4:3,Portugal. Taça da Liga,2022-12-08,GK,97,3,2.76,5,2,1,1,7,3,15,15,6,4,2
Arouca - Feirense 1:1,Portugal. Taça da Liga,2022-11-18,GK,94,1,2.28,7,6,5,3,6,5,18,18,8,6,2
Vilafranquense - Feirense 1:0,Portugal. Segunda Liga,2022-08-26,GK,98,1,0.64,1,0,0,3,8,6,10,9,9,6,3
Feirense - Leixões 1:1,Portugal. Segunda Liga,2022-08-21,GK,98,1,2.3,11,10,4,1,8,4,15,13,8,4,4
Sporting Covilhã - Feirense 0:2,Portugal. Segunda Liga,2022-08-13,GK,99,0,0.17,1,1,0,6,5,3,7,7,11,2,9
Feirense - Estrela Amadora 1:1,Portugal. Segunda Liga,2022-08-07,GK,99,1,1.22,4,3,3,2,9,4,12,12,10,3,7
Benfica II - Feirense 1:2,Portugal. Segunda Liga,2022-05-07,GK,95,1,1.58,8,7,3,1,14,10,16,16,11,8,3
Feirense - Trofense 1:2,Portugal. Segunda Liga,2022-05-01,GK,99,2,1.92,4,2,0,1,7,4,14,14,3,3,0
Feirense - Académica 1:0,Portugal. Segunda Liga,2021-09-11,GK,98,0,0.31,5,5,4,2,3,1,5,5,8,2,6
Farense - Feirense 0:1,Portugal. Segunda Liga,2021-08-29,GK,100,0,1.83,8,8,5,3,2,1,7,6,10,1,9
Feirense - Chaves 3:1,Portugal. Segunda Liga,2021-08-22,GK,99,1,0.98,2,1,1,4,9,5,22,22,11,9,2
Mafra - Feirense 0:1,Portugal. Segunda Liga,2021-08-14,GK,99,0,0.51,4,4,2,1,9,4,9,8,7,2,5
Feirense - Sporting Covilhã 1:2,Portugal. Segunda Liga,2021-08-07,GK,98,2,1.39,4,2,0,1,4,3,12,12,5,3,2
Feirense - Penafiel 0:1,Portugal. Segunda Liga,2021-05-21,GK,122,1,1.64,5,4,3,0,2,1,20,20,9,6,3
Feirense - Amora 0:1,Portugal. Taça de Portugal,2020-11-20,GK,95,1,0.39,1,0,0,1,2,2,12,12,7,7,0
Chaves - Porto 2:4,Portugal. Taça da Liga,2019-12-22,GK,92,4,3.82,11,7,2,1,9,4,6,6,6,1,5
Porto II - Chaves 1:1,Portugal. Segunda Liga,2019-12-13,GK,96,1,1.01,5,4,2,0,10,6,5,5,5,0,5
Chaves - UD Oliveirense 0:2,Portugal. Segunda Liga,2019-12-07,GK,98,2,2.9,7,5,3,1,5,3,10,9,6,3,3
Farense - Chaves 1:0,Portugal. Segunda Liga,2019-11-30,GK,96,1,2.67,6,5,2,0,5,2,1,0,13,1,12
