Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Pahang - Kuala Lumpur City 0:2,Malaysia. Super League,2022-09-11,GK,98,0,0.11,3,3,3,4,9,2,2,2,7,0,7
Sabah - Kuala Lumpur City 2:2,Malaysia. Super League,2022-09-01,GK,98,2,1.59,8,6,2,4,17,9,3,3,15,0,15
Kuala Lumpur City - Negeri Sembilan 1:0,Malaysia. Super League,2022-08-18,GK,97,0,0.94,3,3,1,7,17,16,11,11,8,1,7
Johor Darul Ta'zim - Kuala Lumpur City 5:0,Malaysia. Super League,2022-08-01,GK,96,5,3.93,11,6,2,2,9,5,8,8,11,7,4
Kuala Lumpur City - Kedah 2:1,Malaysia. Super League,2022-07-27,GK,98,1,2.57,5,4,2,3,8,5,14,14,6,2,4
Selangor - Kuala Lumpur City 1:1,Malaysia. Super League,2022-07-20,GK,95,1,0.59,7,6,3,2,5,4,9,9,6,1,5
Kuala Lumpur City - Petaling Jaya City 0:0,Malaysia. Super League,2022-07-16,GK,97,0,1.67,5,5,2,2,14,9,7,6,7,0,7
Selangor - Kuala Lumpur City 1:0,Malaysia. FA Cup,2022-07-08,GK,97,1,0.8,2,1,0,1,9,7,4,4,7,0,7
Kuala Lumpur City - Tampines Rovers 2:1,Asia. AFC Champions League Two,2022-06-30,GK,100,1,1.28,6,5,0,1,8,6,7,6,6,3,3
Terengganu - Kuala Lumpur City 2:0,Malaysia. Super League,2022-06-18,GK,97,2,1.58,10,8,4,6,11,7,16,16,5,0,5
Sarawak United - Kuala Lumpur City 1:2,Malaysia. Super League,2022-05-17,GK,95,1,0.53,4,3,1,4,6,5,12,12,8,0,8
Kuala Lumpur City - Pulau Pinang 3:2,Malaysia. Super League,2022-05-10,GK,96,2,1.49,4,2,0,2,5,3,10,10,8,3,5
Kuala Lumpur City - Pahang 1:2,Malaysia. Super League,2022-05-07,GK,97,2,1.58,4,2,2,1,1,1,22,22,5,3,2
Negeri Sembilan - Kuala Lumpur City 2:1,Malaysia. Super League,2022-04-24,GK,100,2,1.46,6,4,2,1,9,7,14,14,10,1,9
Kuala Lumpur City - Sabah 2:0,Malaysia. Super League,2022-04-16,GK,94,0,1.21,5,5,3,2,12,6,4,3,7,0,7
Kuala Lumpur City - Melaka United 2:0,Malaysia. Super League,2022-04-09,GK,95,0,0.32,4,4,2,3,7,4,14,13,10,2,8
Kuala Lumpur City - Johor Darul Ta'zim 0:3,Malaysia. Super League,2022-04-06,GK,97,3,2.62,7,4,3,1,12,8,7,7,9,2,7
Kedah - Kuala Lumpur City 3:2,Malaysia. Super League,2022-03-09,GK,96,3,3.72,12,9,6,1,2,2,10,8,7,1,6
Kuala Lumpur City - Selangor 3:3,Malaysia. Super League,2022-03-04,GK,97,3,2.14,5,2,1,3,7,4,4,4,9,0,9
Myanmar - Philippines 2:3,Asia. ASEAN Championship,2021-12-18,GK,95,2,1.86,4,2,0,1,7,3,21,20,5,1,4
